file,files,regione,firmatario,tipo_30,tipo_10
03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,Lombardia,Cooperativa Albatros di Legnano,Altro,altro
03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,Lombardia,Cooperativa CTA di Milano,Altro,altro
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,Lombardia,Cooperativa Fraternita Creativa,Altro,altro
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,Lombardia,Cooperativa Sociale Palazzolese di Palazzolo sull'Oglio,Altro,altro
03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,Lombardia,Cooperativa Uniabita di Cinisello Balsamo,Altro,altro
03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,Lombardia,Corpo Volontari Protezione Civile di Cinisello Balsamo,Altro,altro
03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,Lombardia,Croce Rossa Italiana U.T. Seriate,Altro,altro
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,Croce Rossa di Casalmaggiore,Altro,altro
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,Diocesi di Brescia - Area pastorale per la Società,Altro,altro
01_2406_rta_01_240904121349_4166---convenzione.txt,01_2406_rta_01_240904121349_4166---convenzione.txt,Piemonte,Dipartimento Materno Infantile ASL BI,Altro,altro
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Friuli-Venezia Giulia,"Dipartimento Politiche Sociali, Educative e Culturali del Comune di Udine",Altro,altro
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Emilia-Romagna,Direzione della Casa Circondariale di Rimini,Altro,altro
03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,Lombardia,Ente Bilaterale Territoriale del Terziario di Bergamo,Altro,altro
03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,Lombardia,Ente del Turismo - Bergamo,Altro,altro
16_bari_protocollo operativo Putignano_EMI.txt,16_bari_protocollo operativo Putignano_EMI.txt,Puglia,Equipe Integrata Multidisciplinare di Ambito per il contrasto alla violenza,Altro,altro
01_2406_rta_01_240904121349_4166---convenzione.txt,01_2406_rta_01_240904121349_4166---convenzione.txt,Piemonte,Equipe Multidisciplinare ASL BI,Altro,altro
16_bari_protollo di intesa Putignano_rete antiviolenza.txt,16_bari_protollo di intesa Putignano_rete antiviolenza.txt,Puglia,Equipe multidisciplinare di contrasto alla violenza,Altro,altro
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,FABI - Federazione delle Associazioni Bresciane per l'Immigrazione,Altro,altro
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,FEDER.CASA,Altro,altro
03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,Lombardia,FONDAZIONE OPERA CARITAS SAN MARTINO,Altro,altro
03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,Lombardia,Fondazione Angelo Custode,Altro,altro
12_2406_rta_12_241008150442_4166---1.Protocollo.txt,12_2406_rta_12_241008150442_4166---1.Protocollo.txt,Lazio,Fondazione Arche Onlus,Altro,altro
18_2406_rta_18_240926102706_4166---protocollomondorosa2013.txt,18_2406_rta_18_240926102706_4166---protocollomondorosa2013.txt,Calabria,Fondazione Calabria Etica,Altro,altro
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,Fondazione Casa Famiglia S. Omobono Onlus di Cremona,Altro,altro
06_2406_rta_06_240916164258_4166---Protocolloviolenzadomesticaedigenere_30.09.2019.txt,06_2406_rta_06_240916164258_4166---Protocolloviolenzadomesticaedigenere_30.09.2019.txt,Friuli-Venezia Giulia,Fondazione Cassa di Risparmio di Gorizia,Altro,altro
03_2406_rta_03_240920093134_4166---Protocollo_Intesa_Rete_Antiviolenza_SudEstMilano_Paullese_2021-2023.txt,03_2406_rta_03_240920093134_4166---Protocollo_Intesa_Rete_Antiviolenza_SudEstMilano_Paullese_2021-2023.txt,Lombardia,Fondazione Centro Per La Famiglia Cardinal Carlo Maria Martini Onlus,Altro,altro
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Lombardia,Fondazione Don Silvano Caccia Onlus,Altro,altro
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,Lombardia,Fondazione Fare Famiglia Onlus,Altro,altro
08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,Emilia-Romagna,Fondazione Forense di Forli-Cesena,Altro,altro
13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.txt,13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.txt,Abruzzo,Fondazione Genova Rulli Casa famiglia per minori,Altro,altro
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,Fondazione Madre Rosa Gozzoli,Altro,altro
13_2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti.txt,13_2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti.txt,Abruzzo,Fondazione Onlus Figlie dell'Amore di Gesti e Maria,Altro,altro
13_2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti.txt,13_2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti.txt,Abruzzo,Fondazione S. Camillo De Lellis,Altro,altro
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,Emilia-Romagna,Fondazione San Petronio Onlus,Altro,altro
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Lombardia,Fondo Carla Zanetti,Altro,altro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,Garante per l'infanzia e l'adolescenza della Sardegna,Altro,altro
03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,Lombardia,Gruppo Volontariato Vincenziano di Cinisello Balsamo,Altro,altro
09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Gruppo di lavoro Tavolo Privacy di Regione Toscana,Altro,altro
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Lombardia,INPS Istituto Nazionale della previdenza sociale di Como,Altro,altro
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Marche,Il Faro Società Cooperativa Sociale Onlus,Altro,altro
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,InClaRis - Associazione Italiana per il Benessere e la Sicurezza,Altro,altro
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.txt,13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.txt,Abruzzo,International Police Association,Altro,altro
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,Istituto Vittoria Razzetti,Altro,altro
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,Lombardia,Istituto delle Suore Poverelle - Istituto Palazzolo,Altro,altro
12_2406_rta_12_241004092644_4166---5potCAVPAOLALATTESnantes(1).txt,12_2406_rta_12_241004092644_4166---5potCAVPAOLALATTESnantes(1).txt,Lazio,Liberi Nantes ASD,Altro,altro
03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,Lombardia,Lions Club di San Vittore Olona,Altro,altro
12_2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV.txt,12_2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV.txt,Lazio,MUNICIPIO XV di ROMA CAPITALE,Altro,altro
12_2406_rta_12_240927093424_4166---ProtVMunMerlin.txt | 12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,12_2406_rta_12_240927093424_4166---ProtVMunMerlin.txt | 12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,Lazio,Ministero dell'Interno - Dipartimento di Pubblica Sicurezza - Direzione Centrale Anticrimine,Altro,altro
12_2406_rta_12_241004135803_4166---03-ConvenzioneTribunaleOrdinariodiFrosinone.txt,12_2406_rta_12_241004135803_4166---03-ConvenzioneTribunaleOrdinariodiFrosinone.txt,Lazio,Ministero della Giustizia,Altro,altro
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Puglia,Ministero della Giustizia,Altro,altro
12_2406_rta_12_241004135803_4166---03-ConvenzioneTribunaleOrdinariodiFrosinone.txt,12_2406_rta_12_241004135803_4166---03-ConvenzioneTribunaleOrdinariodiFrosinone.txt,Lazio,"Ministero della Giustizia - Dipartimento Giustizia Minorile e di Comunita, Direzione Generale per l'Esecuzione Penale Esterna e di Messa alla Prova",Altro,altro
16_2406_rta_16_250409161633_4166---29_prot_n_0090671_2024_PROT_OP-ODVPOLIZIADISTATO-RISCOPRIRSI.txt,16_2406_rta_16_250409161633_4166---29_prot_n_0090671_2024_PROT_OP-ODVPOLIZIADISTATO-RISCOPRIRSI.txt,Puglia,OdV Gruppo di Volontariato e Protezione Civile dell'Associazione Nazionale Polizia di Stato,Altro,altro
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,Lombardia,Osservatori provinciali della Provincia di Bergamo,Altro,altro
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,Osservatorio Nazionale Diritto di Famiglia Sezione Territoriale di Fermo,Altro,altro
06_2406_rta_06_240916164258_4166---Protocolloviolenzadomesticaedigenere_30.09.2019.txt,06_2406_rta_06_240916164258_4166---Protocolloviolenzadomesticaedigenere_30.09.2019.txt,Friuli-Venezia Giulia,Osservatorio Nazionale sul Diritto di Famiglia - Sezione di Gorizia,Altro,altro
12_2406_rta_12_240927093424_4166---ProtVMunMerlin.txt,12_2406_rta_12_240927093424_4166---ProtVMunMerlin.txt,Lazio,Osservatorio sul fenomeno della violenza di genere nel territorio del Municipio Roma V,Altro,altro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,Provveditorato regionale Amministrazione Penitenziaria della Regione Sardegna,Altro,altro
12_2406_rta_12_241003114137_4166---PROTOCOLLODIINTESAROMAVOLLEYEDD.txt,12_2406_rta_12_241003114137_4166---PROTOCOLLODIINTESAROMAVOLLEYEDD.txt,Lazio,ROMA VOLLEY SSD ARL,Altro,altro
01_2406_rta_01_241018142716_4166---protocolloreteVC.txt,01_2406_rta_01_241018142716_4166---protocolloreteVC.txt,Piemonte,Referente Nodo Territoriale contro le discriminazioni della Provincia di Vercelli,Altro,altro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Sardegna,Rete Dafne Sardegna,Altro,altro
12_2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV.txt,12_2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV.txt,Lazio,Roma Capitale,Altro,altro
12_2406_rta_12_240927093424_4166---ProtVMunMerlin.txt | 12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,12_2406_rta_12_240927093424_4166---ProtVMunMerlin.txt | 12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,Lazio,"Roma Capitale - Dipartimento Partecipazione, Comunicazione e Pari Opportunita",Altro,altro
08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Emilia-Romagna,Rotary Club Ferrara,Altro,altro
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.txt,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.txt,Abruzzo,Rotary Club di Lanciano,Altro,altro
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Puglia,S.E. l'Arcivescovo,Altro,altro
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,SOLARIS s.r.l,Altro,altro
07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,Liguria,Segreteria Tecnica del DSS 15 (Comune di Chiavari,Altro,altro
01_2406_rta_01_240904162242_4166---CONVENZIONETRAASLTO3ESVOLTADONNA.txt,01_2406_rta_01_240904162242_4166---CONVENZIONETRAASLTO3ESVOLTADONNA.txt,Piemonte,Servizio Sovrazionale di Epidemiologia di Grugliasco (ASL TO3,Altro,altro
01_2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot.txt,01_2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot.txt,Piemonte,Servizio competente in materia di Pari Opportunita della Città di Torino,Altro,altro
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,Settore Lavoro e Formazione Provincia di Cremona,Altro,altro
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,Soroptimist Club Brescia,Altro,altro
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Lombardia,Soroptimist International Club di Chiavenna,Altro,altro
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Lombardia,Soroptimist International Club di Lecco,Altro,altro
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Marche,Soroptimist International Club di Macerata,Altro,altro
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Lombardia,Soroptimist International Club di Merate,Altro,altro
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Lombardia,Soroptimist International Club di Sondrio,Altro,altro
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Lombardia,Soroptimist International d'Italia Club di Como,Altro,altro
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Emilia-Romagna,Sportelli PUA Unione Terre e Fiumi,Altro,altro
03_2406_rta_03_240926122051_4166---Protocollomonz.txt,03_2406_rta_03_240926122051_4166---Protocollomonz.txt,Lombardia,Stato,Altro,altro
01_2406_rta_01_240904121349_4166---convenzione.txt,01_2406_rta_01_240904121349_4166---convenzione.txt,Piemonte,Struttura Complessa Neuropsichiatria Infantile ASL BI,Altro,altro
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,Suore Poverelle - Istituto Palazzolo,Altro,altro
01_2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot.txt,01_2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot.txt,Piemonte,Tavolo della Città Metropolitana di Torino per la Promozione del Cambiamento degli Autori di Violenza di Genere,Altro,altro
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,Lombardia,Team Giuridico Sportello Donna di Treviglio,Altro,altro
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,Emilia-Romagna,UDI - Unione Donne Italiane,Altro,altro
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Puglia,UEPE (Ufficio Esecuzione Penale Esterna - Ministero della Giustizia,Altro,altro
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,UNIONCASA,Altro,altro
