chiave,record_id,file,regione_codice,regione_finale,provincia_finale,comune_finale,nome_originale,nome_canonico,nome_norm_stat,tipo_originale,tipo_standard,macro_categoria,fonte_territorializzazione,stato_osservazione,ruoli_documentali,ruolo_attore,ruolo_firmatario,ruolo_proponente,ente_capofila,note,cf,codice_soggetti_questionari,denominazione_soggetti_questionari,codice_aggregazione_2,descrizione_aggregazione_2
UFFICIO SCOLASTICO REGIONALE PER IL PIEMONTE-MIUR||Scuole/Ufficio scolastico provinciale e regionale||||Piemonte,003_0025,01_2406_rta_01_240904121349_4166---convenzione.txt,01,Piemonte,,Piemonte,Ufficio Scolastico Regionale per il Piemonte-MIUR,Ufficio Scolastico Regionale per il Piemonte-MIUR,UFFICIO SCOLASTICO REGIONALE PER IL PIEMONTE-MIUR,Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,json,valido_localizzato,,0,0,0,,Firmatario protocollo 2017,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
UFFICIO SCOLASTICO REGIONALE PER IL PIEMONTE-MIUR||Scuole/Ufficio scolastico provinciale e regionale||||Piemonte,004_0010,01_2406_rta_01_240904122512_4166---accordoSFD.txt,01,Piemonte,,,Ufficio Scolastico Regionale per il Piemonte-MIUR,Ufficio Scolastico Regionale per il Piemonte-MIUR,UFFICIO SCOLASTICO REGIONALE PER IL PIEMONTE-MIUR,Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,nome,valido_localizzato,,0,0,0,,Firmatario del protocollo d'intesa del 07.04.2017,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
FORZE DELL'ORDINE||Carabinieri/Polizia/altre forze dell'ordine||||Piemonte,004_0024,01_2406_rta_01_240904122512_4166---accordoSFD.txt,01,Piemonte,,,Forze dell'Ordine,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,,0,0,0,,Segnalazione delle donne vittime di violenza,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
FORZE DELL'ORDINE||Carabinieri/Polizia/altre forze dell'ordine||||Piemonte,006_0015,01_2406_rta_01_240904162242_4166---CONVENZIONETRAASLTO3ESVOLTADONNA.txt,01,Piemonte,,,Forze dell’Ordine,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,Coinvolte nella gestione e supporto delle donne,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
FORZE DELL'ORDINE||Carabinieri/Polizia/altre forze dell'ordine||||Piemonte,007_0014,01_2406_rta_01_240909103717_4166---PROTOCOLLORETEANTIVIOLENZASVOLTADONNA.txt,01,Piemonte,,,Forze dell'Ordine,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,Presidi coinvolti nei percorsi di ascolto delle donne,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
FORZE DELL'ORDINE||Carabinieri/Polizia/altre forze dell'ordine||||Piemonte,009_0005,01_2406_rta_01_240909112136_4166---convenzionecarmagnola.txt,01,Piemonte,,,Forze dell’ordine,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,Collaborano nella rete territoriale con lo Sportello Antiviolenza.,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
FORZE DELL'ORDINE||Carabinieri/Polizia/altre forze dell'ordine||||Piemonte,012_0038,01_2406_rta_01_240920112211_4166---367772-4-Protocollo_intesa_Completo.txt,01,Piemonte,,,Forze dell’Ordine,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,,0,0,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
FORZE DELL'ORDINE||Carabinieri/Polizia/altre forze dell'ordine||||Piemonte,013_0023,01_2406_rta_01_240920123646_4166---vercellieos.txt,01,Piemonte,,,Forze dell’Ordine,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,,0,0,0,,"Partecipazione alla gestione delle emergenze, formazione e collaborazione",,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
FORZE DELL'ORDINE||Carabinieri/Polizia/altre forze dell'ordine||||Piemonte,016_0018,01_2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot.txt,01,Piemonte,,,Forze dell'Ordine,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,,0,0,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
FORZE DELL'ORDINE||Carabinieri/Polizia/altre forze dell'ordine||||Piemonte,017_0005,01_2406_rta_01_241003115621_4166---ProtocolloCISCirie.txt,01,Piemonte,,,Forze dell’Ordine,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,,0,0,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
FORZE DELL'ORDINE||Carabinieri/Polizia/altre forze dell'ordine||||Piemonte,018_0004,01_2406_rta_01_241003120726_4166---Protocollod'intesaCISSAC-Puntoacapo.txt,01,Piemonte,,,Forze dell’Ordine,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,,0,0,0,,Coinvolte nei percorsi di accompagnamento e denuncia,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
FORZE DELL'ORDINE||Carabinieri/Polizia/altre forze dell'ordine||||Piemonte,020_0016,01_2406_rta_01_241018134519_4166---Protocollooperativointeristituzionaleviolenzadigenere2023-2026def.txt,01,Piemonte,,,Forze dell’Ordine,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
SERVIZIO SOCIALE||Servizi sociali comunali||Torino||Piemonte,004_0025,01_2406_rta_01_240904122512_4166---accordoSFD.txt,01,Piemonte,Torino,Lessolo,Servizio Sociale,Servizio Sociale,SERVIZIO SOCIALE,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,json,valido_localizzato,attore,1,0,0,,"Individuazione della presa in carico, redazione progetti",90063580022,6,Servizi sociali comunali,3,Servizi comunali
SERVIZIO SOCIALE||Servizi sociali comunali||Torino||Piemonte,007_0011,01_2406_rta_01_240909103717_4166---PROTOCOLLORETEANTIVIOLENZASVOLTADONNA.txt,01,Piemonte,Torino,Lessolo,Servizio Sociale,Servizio Sociale,SERVIZIO SOCIALE,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,json,valido_localizzato,attore,1,0,0,,,90063580022,6,Servizi sociali comunali,3,Servizi comunali
SERVIZIO SOCIALE||Servizi sociali comunali||Torino||Piemonte,017_0008,01_2406_rta_01_241003115621_4166---ProtocolloCISCirie.txt,01,Piemonte,Torino,Lessolo,servizio sociale,servizio sociale,SERVIZIO SOCIALE,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,json,valido_localizzato,,0,0,0,,Citato relativamente all'ospitalità in presenza di minori,90063580022,6,Servizi sociali comunali,3,Servizi comunali
SERVIZIO SOCIALE||Servizi sociali comunali||Torino||Piemonte,020_0012,01_2406_rta_01_241018134519_4166---Protocollooperativointeristituzionaleviolenzadigenere2023-2026def.txt,01,Piemonte,Torino,Lessolo,Servizio Sociale,Servizio Sociale,SERVIZIO SOCIALE,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,json,valido_localizzato,firmatario|attore,1,1,0,,,90063580022,6,Servizi sociali comunali,3,Servizi comunali
CASE RIFUGIO||Case Rifugio||||Piemonte,005_0025,01_2406_rta_01_240904150044_4166---Protocollocav-irene2022-2025.txt,01,Piemonte,,,Case Rifugio,Case Rifugio,CASE RIFUGIO,Case Rifugio,Case Rifugio,CAV e protezione,nome,valido_localizzato,,0,0,0,,strutture di protezione,,2,Case Rifugio,1,CAV
CASE RIFUGIO||Case Rifugio||||Piemonte,017_0007,01_2406_rta_01_241003115621_4166---ProtocolloCISCirie.txt,01,Piemonte,,,Case rifugio,Case rifugio,CASE RIFUGIO,Case Rifugio,Case Rifugio,CAV e protezione,nome,valido_localizzato,,0,0,0,,,,2,Case Rifugio,1,CAV
CASE RIFUGIO||Case Rifugio||||Piemonte,018_0003,01_2406_rta_01_241003120726_4166---Protocollod'intesaCISSAC-Puntoacapo.txt,01,Piemonte,,,Case rifugio,Case rifugio,CASE RIFUGIO,Case Rifugio,Case Rifugio,CAV e protezione,nome,valido_localizzato,,0,0,0,,Ospitalità donne accolte tramite protocollo,,2,Case Rifugio,1,CAV
SERVIZI SOCIALI||Servizi sociali comunali||||Piemonte,006_0014,01_2406_rta_01_240904162242_4166---CONVENZIONETRAASLTO3ESVOLTADONNA.txt,01,Piemonte,,,Servizi Sociali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,attore,1,0,0,,Collaborazione con Associazione SvoltaDonna OdV,,6,Servizi sociali comunali,3,Servizi comunali
SERVIZI SOCIALI||Servizi sociali comunali||||Piemonte,009_0006,01_2406_rta_01_240909112136_4166---convenzionecarmagnola.txt,01,Piemonte,,,Servizi Sociali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,attore,1,0,0,,Collaborano nella rete territoriale con lo Sportello Antiviolenza.,,6,Servizi sociali comunali,3,Servizi comunali
SERVIZI SOCIALI||Servizi sociali comunali||||Piemonte,013_0024,01_2406_rta_01_240920123646_4166---vercellieos.txt,01,Piemonte,,,Servizi Sociali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,,0,0,0,,Enti Gestori delle funzioni socio assistenziali,,6,Servizi sociali comunali,3,Servizi comunali
CITTA METROPOLITANA DI TORINO||Province/Città metropolitane||Torino||Piemonte,006_0025,01_2406_rta_01_240904162242_4166---CONVENZIONETRAASLTO3ESVOLTADONNA.txt,01,Piemonte,Torino,Torino,Citta Metropolitana di Torino,Città Metropolitana di Torino,CITTA METROPOLITANA DI TORINO,Province/Città metropolitane,Province/Città metropolitane,Altro,json,valido_localizzato,,0,0,0,,Tavolo istituito cui partecipa Associazione SvoltaDonna OdV,,8,Province/Città metropolitane,10,Province/Città metropolitane
CITTA METROPOLITANA DI TORINO||Province/Città metropolitane||Torino||Piemonte,016_0003,01_2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot.txt,01,Piemonte,Torino,Torino,Città Metropolitana di Torino,Città Metropolitana di Torino,CITTA METROPOLITANA DI TORINO,Province/Città metropolitane,Province/Città metropolitane,Altro,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,ente promotore e di riferimento del Protocollo,,8,Province/Città metropolitane,10,Province/Città metropolitane
CENTRI ANTIVIOLENZA E.M.M.A. ONLUS||CAV||Torino||Piemonte,008_0001,01_2406_rta_01_240909110828_4166---PROTOCOLLOHELP.txt,01,Piemonte,Torino,Torino,CENTRI ANTIVIOLENZA E.M.M.A. ONLUS,CENTRI ANTIVIOLENZA E.M.M.A. ONLUS,CENTRI ANTIVIOLENZA E.M.M.A. ONLUS,CAV/Centri Antiviolenza,CAV,CAV e protezione,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,Coordinatore di rete,,1,CAV,1,CAV
CENTRI ANTIVIOLENZA E.M.M.A. ONLUS||CAV||Torino||Piemonte,009_0002,01_2406_rta_01_240909112136_4166---convenzionecarmagnola.txt,01,Piemonte,Torino,TORINO,CENTRI ANTIVIOLENZA E.M.M.A. ONLUS,CENTRI ANTIVIOLENZA E.M.M.A. ONLUS,CENTRI ANTIVIOLENZA E.M.M.A. ONLUS,CAV/Centri Antiviolenza,CAV,CAV e protezione,json,valido_localizzato,firmatario|attore,1,1,0,,"Firmatario della convenzione, gestisce lo Sportello Antiviolenza e altri servizi antiviolenza nell'area metropolitana.",,1,CAV,1,CAV
CUG||Organismi di parità||||Piemonte,011_0016,01_2406_rta_01_240909114524_4166---CONVENZIONEUNITO-SPORTANTIVIOLENZA.txt,01,Piemonte,,,CUG,CUG,CUG,Organismi di parità,Organismi di parità,Altro,nome,valido_localizzato,,0,0,0,,Presidente partecipa al Comitato di indirizzo,,23,Organismi di parità,6,Territorio
CUG||Organismi di parità||||Piemonte,015_0012,01_2406_rta_01_241002150739_4166---DeliberaCostituzioneOsservatorioSaluteDonne.txt,01,Piemonte,,,CUG,CUG,CUG,Organismi di parità,Organismi di parità,Altro,nome,valido_localizzato,attore,1,0,0,,Ente di coordinamento della Città su temi delle Pari Opportunità,,23,Organismi di parità,6,Territorio
COMUNE DI VERCELLI||Comuni||Vercelli||Piemonte,013_0001,01_2406_rta_01_240920123646_4166---vercellieos.txt,01,Piemonte,Vercelli,Vercelli,Comune di Vercelli,Comune di Vercelli,COMUNE DI VERCELLI,Comuni,Comuni,Servizi comunali,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,3,Comuni,3,Servizi comunali
COMUNE DI VERCELLI||Comuni||Vercelli||Piemonte,021_0001,01_2406_rta_01_241018142716_4166---protocolloreteVC.txt,01,Piemonte,Vercelli,Vercelli,Comune di Vercelli,Comune di Vercelli,COMUNE DI VERCELLI,Comuni,Comuni,Servizi comunali,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,3,Comuni,3,Servizi comunali
UNIONE MONTANA DEI COMUNI DELLA VALSESIA||Enti territoriali sovracomunali||||Piemonte,013_0004,01_2406_rta_01_240920123646_4166---vercellieos.txt,01,Piemonte,,,Unione Montana dei Comuni della Valsesia,Unione Montana dei Comuni della Valsesia,UNIONE MONTANA DEI COMUNI DELLA VALSESIA,Altro,Enti territoriali sovracomunali,Altro,nome,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,Ente gestore delle funzioni socio assistenziali,,8,Province/Città metropolitane,10,Province/Città metropolitane
UNIONE MONTANA DEI COMUNI DELLA VALSESIA||Enti territoriali sovracomunali||||Piemonte,021_0004,01_2406_rta_01_241018142716_4166---protocolloreteVC.txt,01,Piemonte,,,Unione Montana dei Comuni della Valsesia,Unione Montana dei Comuni della Valsesia,UNIONE MONTANA DEI COMUNI DELLA VALSESIA,Altro,Enti territoriali sovracomunali,Altro,nome,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,8,Province/Città metropolitane,10,Province/Città metropolitane
PREFETTURA DI VERCELLI||Prefettura||Vercelli||Piemonte,013_0005,01_2406_rta_01_240920123646_4166---vercellieos.txt,01,Piemonte,Vercelli,Vercelli,Prefettura di Vercelli,Prefettura di Vercelli,PREFETTURA DI VERCELLI,Prefettura,Prefettura,Settore giudiziario,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,13,Prefettura,2,Settore giudiziario
PREFETTURA DI VERCELLI||Prefettura||Vercelli||Piemonte,021_0005,01_2406_rta_01_241018142716_4166---protocolloreteVC.txt,01,Piemonte,Vercelli,Vercelli,Prefettura di Vercelli,Prefettura di Vercelli,PREFETTURA DI VERCELLI,Prefettura,Prefettura,Settore giudiziario,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,13,Prefettura,2,Settore giudiziario
TRIBUNALE DI VERCELLI||Procura Ordinaria/Tribunale/Corte d'appello||Vercelli||Piemonte,013_0006,01_2406_rta_01_240920123646_4166---vercellieos.txt,01,Piemonte,Vercelli,Vercelli,Tribunale di Vercelli,Tribunale di Vercelli,TRIBUNALE DI VERCELLI,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario
TRIBUNALE DI VERCELLI||Procura Ordinaria/Tribunale/Corte d'appello||Vercelli||Piemonte,021_0006,01_2406_rta_01_241018142716_4166---protocolloreteVC.txt,01,Piemonte,Vercelli,Vercelli,Tribunale di Vercelli,Tribunale di Vercelli,TRIBUNALE DI VERCELLI,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario
PROCURA DELLA REPUBBLICA PRESSO IL TRIBUNALE DI VERCELLI||Procura Ordinaria/Tribunale/Corte d'appello||Vercelli||Piemonte,013_0007,01_2406_rta_01_240920123646_4166---vercellieos.txt,01,Piemonte,Vercelli,Vercelli,Procura della Repubblica presso il Tribunale di Vercelli,Procura della Repubblica presso il Tribunale di Vercelli,PROCURA DELLA REPUBBLICA PRESSO IL TRIBUNALE DI VERCELLI,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario
PROCURA DELLA REPUBBLICA PRESSO IL TRIBUNALE DI VERCELLI||Procura Ordinaria/Tribunale/Corte d'appello||Vercelli||Piemonte,021_0007,01_2406_rta_01_241018142716_4166---protocolloreteVC.txt,01,Piemonte,Vercelli,Vercelli,Procura della Repubblica presso il Tribunale di Vercelli,Procura della Repubblica presso il Tribunale di Vercelli,PROCURA DELLA REPUBBLICA PRESSO IL TRIBUNALE DI VERCELLI,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario
QUESTURA DI VERCELLI||Questura||Vercelli||Piemonte,013_0008,01_2406_rta_01_240920123646_4166---vercellieos.txt,01,Piemonte,Vercelli,Vercelli,Questura di Vercelli,Questura di Vercelli,QUESTURA DI VERCELLI,Questura,Questura,Settore giudiziario,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,14,Questura,2,Settore giudiziario
QUESTURA DI VERCELLI||Questura||Vercelli||Piemonte,021_0009,01_2406_rta_01_241018142716_4166---protocolloreteVC.txt,01,Piemonte,Vercelli,Vercelli,Questura di Vercelli,Questura di Vercelli,QUESTURA DI VERCELLI,Questura,Questura,Settore giudiziario,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,14,Questura,2,Settore giudiziario
COMANDO PROVINCIALE DEI CARABINIERI DI VERCELLI||Carabinieri/Polizia/altre forze dell'ordine||Vercelli||Piemonte,013_0009,01_2406_rta_01_240920123646_4166---vercellieos.txt,01,Piemonte,Vercelli,Vercelli,Comando Provinciale dei Carabinieri di Vercelli,Comando Provinciale dei Carabinieri di Vercelli,COMANDO PROVINCIALE DEI CARABINIERI DI VERCELLI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
COMANDO PROVINCIALE DEI CARABINIERI DI VERCELLI||Carabinieri/Polizia/altre forze dell'ordine||Vercelli||Piemonte,021_0010,01_2406_rta_01_241018142716_4166---protocolloreteVC.txt,01,Piemonte,Vercelli,Vercelli,Comando Provinciale dei Carabinieri di Vercelli,Comando Provinciale dei Carabinieri di Vercelli,COMANDO PROVINCIALE DEI CARABINIERI DI VERCELLI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
GUARDIA DI FINANZA DI VERCELLI||Carabinieri/Polizia/altre forze dell'ordine||Vercelli||Piemonte,013_0010,01_2406_rta_01_240920123646_4166---vercellieos.txt,01,Piemonte,Vercelli,Vercelli,Guardia di Finanza di Vercelli,Guardia di Finanza di Vercelli,GUARDIA DI FINANZA DI VERCELLI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
GUARDIA DI FINANZA DI VERCELLI||Carabinieri/Polizia/altre forze dell'ordine||Vercelli||Piemonte,021_0011,01_2406_rta_01_241018142716_4166---protocolloreteVC.txt,01,Piemonte,Vercelli,Vercelli,Guardia di Finanza di Vercelli,Guardia di Finanza di Vercelli,GUARDIA DI FINANZA DI VERCELLI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
AZIENDA SANITARIA LOCALE DI VERCELLI||ASL (consultori familiari e altri servizi territoriali)||Vercelli||Piemonte,013_0011,01_2406_rta_01_240920123646_4166---vercellieos.txt,01,Piemonte,Vercelli,Vercelli,Azienda Sanitaria Locale di Vercelli,Azienda Sanitaria Locale di Vercelli,AZIENDA SANITARIA LOCALE DI VERCELLI,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Settore sanitario,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,ASL VC,,12,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario
