id_rete,file,titolo_rete,regione,provincia,nome_soggetto,tipo_dettaglio,macro_tipologia,ruolo_proponente,ruolo_attore,ruolo_testo,comune_soggetto,sigla_provincia,codice_regione,codice_provincia,fonte_tipo,note
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Servizi sociali,Servizi sociali comunali,Servizi Comunali,0,1,attore,,,,,Servizi sociali comunali,Segnalazione e presa in carico minori/persone non autonome
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Tribunale per i Minorenni,Procura Minorile/Tribunale minorile,Settore Giudiziario,0,0,,,,,,Procura Minorile/Tribunale minorile,Coinvolto per provvedimenti su minori
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Giudice tutelare,Altro,Altro,0,0,,,,,,Altro,Provvedimenti su minori per trattamenti sanitari
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Comando Provinciale dei Carabinieri,Carabinieri/Polizia/altre forze dell'ordine,Altro,0,0,,,,,,Carabinieri/Polizia/altre forze dell'ordine,Destinatario di denunce/referti
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Questura,Questura,Settore Giudiziario,0,0,,,,,,Questura,Destinatario di denunce/referti
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Pronto Soccorso,"Ospedale (Pronto soccorso, ecc.)",Settore Sanitario,0,1,attore,,,,,"Ospedale (Pronto soccorso, ecc.)",Ambito sanitario per gestione accessi vittime
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Ambulatorio,"Ospedale (Pronto soccorso, ecc.)",Settore Sanitario,0,0,,,,,,"Ospedale (Pronto soccorso, ecc.)",Ambito sanitario per visite/cure
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Unità Operativa,"Ospedale (Pronto soccorso, ecc.)",Settore Sanitario,0,0,,,,,,"Ospedale (Pronto soccorso, ecc.)",Ambito sanitario specifico
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Consultorio,ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,0,,,,,,ASL (consultori familiari e altri servizi territoriali),Intervento su minori e salute donne
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Comunità di tipo familiare,Altro,Altro,0,0,,,,,,Altro,Affido minori stranieri non accompagnati
rete_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Firenze,Istituto di assistenza pubblico privato,Altro,Altro,0,0,,,,,,Altro,Affido minori privi di ambiente familiare
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Comune di Cetona,Comuni,Servizi Comunali,0,1,attore,Cetona,SI,09,052,Comuni,
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Comune di Chianciano Terme,Comuni,Servizi Comunali,0,1,attore,Chianciano Terme,SI,09,052,Comuni,
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Comune di Montepulciano,Comuni,Servizi Comunali,0,1,attore,Montepulciano,SI,09,052,Comuni,
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Comune di San Casciano dei Bagni,Comuni,Servizi Comunali,0,1,attore,San Casciano dei Bagni,SI,09,052,Comuni,
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Comune di Sarteano,Comuni,Servizi Comunali,0,1,attore,Sarteano,SI,09,052,Comuni,
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Comune di Chiusi,Comuni,Servizi Comunali,0,1,attore,Chiusi,SI,09,052,Comuni,
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Comune di Sinalunga,Comuni,Servizi Comunali,0,1,attore,Sinalunga,SI,09,052,Comuni,
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Comune di Torrita di Siena,Comuni,Servizi Comunali,0,1,attore,Torrita di Siena,SI,09,052,Comuni,
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Comune di Trequanda,Comuni,Servizi Comunali,0,1,attore,Trequanda,SI,09,052,Comuni,
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Comunità Montana del Cetona,Altro,Altro,0,1,attore,,,,,Altro,ente capofila dal quale deriva il Centro Pari Opportunità Valdichiana
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Centro Pari Opportunità Valdichiana,Altro,Altro,1,1,soggetto_proponente;attore,,,,,Altro,"coordinamento, attività operative, promozione rete"
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Associazione Amica Donna,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Altro,0,1,attore,Montepulciano,SI,09,052,runts_natura,"presta servizio di ascolto e consulenza legale, prevenzione, sostegno, accoglienza, assistenza alle donne"
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Azienda ASL7,ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,1,attore,,,,,ASL (consultori familiari e altri servizi territoriali),
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Pronto soccorso,"Ospedale (Pronto soccorso, ecc.)",Settore Sanitario,0,1,attore,,,,,"Ospedale (Pronto soccorso, ecc.)",
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Consultorio,ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,1,attore,,,,,ASL (consultori familiari e altri servizi territoriali),
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Società della salute,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Settore Sanitario,0,1,attore,,,,,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Polizia di Stato,Carabinieri/Polizia/altre forze dell'ordine,Altro,0,1,attore,,,,,Carabinieri/Polizia/altre forze dell'ordine,
rete_0012,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Toscana,Siena,Carabinieri,Carabinieri/Polizia/altre forze dell'ordine,Altro,0,1,attore,,,,,Carabinieri/Polizia/altre forze dell'ordine,
