regione_codice,regione,provincia_finale,comune_finale,nome_canonico,tipo_standard,codice_aggregazione_2,descrizione_aggregazione_2,stato_osservazione,files,n_record_aggregati
09,Toscana,,,Società della Salute Zona Alta Valdicecina-Valdera,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",6,Territorio,valido_localizzato,09_PISA PREF E PROV.txt,1
09,Toscana,,,Società della Salute Zona Empolese Valdarno Valdelsa,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",6,Territorio,valido_localizzato,09_PISA PREF E PROV.txt,1
09,Toscana,,,Società della Salute Zona Pisana,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",6,Territorio,valido_localizzato,09_PISA PREF E PROV.txt,1
09,Toscana,,,Società della Salute della Lunigiana,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",6,Territorio,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
08,Emilia-Romagna,,,Unione Comuni modenesi dell'Area Nord,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",6,Territorio,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
09,Toscana,,,Zone Socio-Sanitarie,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",6,Territorio,generico,09_AREZZO Prot_2024-2026.txt,1
07,Liguria,Genova,Genova,centri di accoglienza del sistema SAI del Comune di Genova,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",6,Territorio,valido_localizzato,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,1
09,Toscana,Massa-Carrara,Carrara,Centro di Ascolto CIF di Carrara,Centri/Sportelli di ascolto,9,altro,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,2
09,Toscana,Grosseto,Arcidosso,Punto di Ascolto territoriale di Arcidosso,Centri/Sportelli di ascolto,9,altro,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
09,Toscana,Grosseto,Capalbio,Punto di Ascolto territoriale di Capalbio,Centri/Sportelli di ascolto,9,altro,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
09,Toscana,Grosseto,Follonica,Punto di Ascolto territoriale di Follonica,Centri/Sportelli di ascolto,9,altro,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
09,Toscana,Grosseto,Manciano,Punto di Ascolto territoriale di Manciano,Centri/Sportelli di ascolto,9,altro,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
09,Toscana,Grosseto,Grosseto,Punto di ascolto territoriale di Grosseto,Centri/Sportelli di ascolto,9,altro,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
09,Toscana,,,Comunità Montana del Cetona,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
09,Toscana,,,Conferenza Zonale dei Sindaci del Casentino/Unione dei Comuni Montani del Casentino,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,09_AREZZO Prot_2024-2026.txt,1
09,Toscana,,,Conferenza Zonale dei Sindaci della Valtiberina Toscana/Unione Montana dei Comuni della Valtiberina Toscana,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,09_AREZZO Prot_2024-2026.txt,1
08,Emilia-Romagna,Bologna,,Nuovo Circondario Imolese,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Modena,,Unione Comuni del Sorbara,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
08,Emilia-Romagna,Bologna,,Unione Reno Galliera,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2
08,Emilia-Romagna,Forli-Cesena,,Unione Rubicone e Mare,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,1
08,Emilia-Romagna,Bologna,,Unione Terre d'Acqua,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Modena,,Unione Terre di Castelli,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
08,Emilia-Romagna,Ferrara,,Unione Terre e Fiumi,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,1
08,Emilia-Romagna,Modena,,Unione dei Comuni Modenesi Area Nord,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
08,Emilia-Romagna,Bologna,,"Unione dei Comuni Valli del Reno, Lavino e Samoggia",Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Modena,,Unione dei Comuni del Distretto Ceramico,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
08,Emilia-Romagna,Modena,,Unione dei Comuni del Frignano,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
08,Emilia-Romagna,Bologna,,Unione dei Comuni dell'Appennino bolognese,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Ravenna,,Unione dei Comuni della Bassa Romagna,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,1
08,Emilia-Romagna,Ravenna,,Unione dei Comuni della Romagna Faentina,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,1
09,Toscana,Grosseto,,Unione dei comuni Montani Amiata Grossetana,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
08,Emilia-Romagna,Modena,,Unione delle Terre d'Argine,Enti territoriali sovracomunali,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
08,Emilia-Romagna,,,Assessorato Pari Opportunita,Organismi di parità,6,Territorio,valido_localizzato,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,1
09,Toscana,,,Centro Pari Opportunità Valdelsa,Organismi di parità,6,Territorio,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
09,Toscana,,,Centro Pari Opportunità Valdichiana,Organismi di parità,6,Territorio,valido_localizzato,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
09,Toscana,Siena,Siena,Comitato Pari Opportunita dell'Ordine dei Dottori Commercialisti e degli Esperti Contabili di Siena,Organismi di parità,6,Territorio,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
08,Emilia-Romagna,Ferrara,Ferrara,Comitato Pari Opportunita presso l'Ordine degli Avvocati di Ferrara,Organismi di parità,6,Territorio,valido_localizzato,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,1
08,Emilia-Romagna,,,Commissione Pari Opportunita,Organismi di parità,6,Territorio,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
09,Toscana,,,Consigliera Provinciale di Parità,Organismi di parità,6,Territorio,valido_localizzato,09_AREZZO Prot_2024-2026.txt | 09_PISTOIA PROV .txt,2
08,Emilia-Romagna,,Reggio Emilia,Consigliera di Parità Provinciale di Reggio Emilia,Organismi di parità,6,Territorio,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
09,Toscana,Livorno,Livorno,Consigliera di Parità della Provincia di Livorno,Organismi di parità,6,Territorio,valido_localizzato,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
08,Emilia-Romagna,Modena,Modena,Consigliera di Parità della Provincia di Modena,Organismi di parità,6,Territorio,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
08,Emilia-Romagna,Piacenza,Piacenza,Consigliera di Parità della Provincia di Piacenza,Organismi di parità,6,Territorio,valido_localizzato,08_2406_rta_08_241015092005_4166---DG216-2024.txt,1
09,Toscana,Pisa,Pisa,Consigliera di Parità della Provincia di Pisa,Organismi di parità,6,Territorio,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,Rimini,Rimini,Consigliera di Parità della Provincia di Rimini,Organismi di parità,6,Territorio,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,1
09,Toscana,Lucca,Lucca,Consigliera di Parità di Lucca,Organismi di parità,6,Territorio,valido_localizzato,09_LUCCA PROV.txt,1
08,Emilia-Romagna,,,Consigliera di Parità provinciale,Organismi di parità,6,Territorio,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,,,Consigliere di Parità,Organismi di parità,6,Territorio,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
08,Emilia-Romagna,,,Consulta per le pari opportunita,Organismi di parità,6,Territorio,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,,,Dipartimento per le Pari Opportunita della Presidenza del Consiglio dei Ministri,Organismi di parità,6,Territorio,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,,,Uffici Pari opportunita,Organismi di parità,6,Territorio,valido_localizzato,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,1
09,Toscana,Arezzo,Arezzo,Ufficio delle Consigliere di Parità per la Provincia di Arezzo,Organismi di parità,6,Territorio,valido_localizzato,09_AREZZO Prot_2024-2026.txt,1
09,Toscana,,,Polizia provinciale,Polizia provinciale,9,altro,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
09,Toscana,Firenze,Firenze,Città Metropolitana di Firenze,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,09_FIRENZE Linee-di-indirizzo2024.txt,1
07,Liguria,Genova,Genova,Città Metropolitana di Genova,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
08,Emilia-Romagna,Bologna,Bologna,Città metropolitana di Bologna,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,3
09,Toscana,Arezzo,Arezzo,Provincia di Arezzo,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,09_AREZZO Prot_2024-2026.txt,1
08,Emilia-Romagna,Bologna,Bologna,Provincia di Bologna,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,,,Provincia di Forli-Cesena,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,1
09,Toscana,Grosseto,Grosseto,Provincia di Grosseto,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
09,Toscana,Livorno,Livorno,Provincia di Livorno,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
09,Toscana,Lucca,Lucca,Provincia di Lucca,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,09_LUCCA PROV.txt,1
09,Toscana,Massa-Carrara,Massa Carrara,Provincia di Massa Carrara,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
08,Emilia-Romagna,Modena,Modena,Provincia di Modena,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt | 08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,2
08,Emilia-Romagna,Piacenza,Piacenza,Provincia di Piacenza,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt | 08_2406_rta_08_241015091917_4166---Protocollo2022-2024.txt | 08_2406_rta_08_241015092005_4166---DG216-2024.txt,3
09,Toscana,Pisa,Pisa,Provincia di Pisa,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,09_PISA PREF E PROV.txt,1
09,Toscana,Pistoia,Pistoia,Provincia di Pistoia,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,09_PISTOIA PROV .txt,1
09,Toscana,Prato,Prato,Provincia di Prato,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,09_PRATO PREF.txt,1
08,Emilia-Romagna,,Reggio Emilia,Provincia di Reggio Emilia,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
08,Emilia-Romagna,Rimini,Rimini,Provincia di Rimini,Province/Città metropolitane,10,Province/Città metropolitane,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,1
08,Emilia-Romagna,Rimini,Rimini,Campus di Rimini,Università,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,1
08,Emilia-Romagna,,,Università degli Studi di Bologna - Dipartimento di Psicologia,Università,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,1
08,Emilia-Romagna,Ferrara,Ferrara,Università degli Studi di Ferrara,Università,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt | 08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2
09,Toscana,Firenze,Firenze,Università degli Studi di Firenze,Università,7,Settore Educativo,valido_localizzato,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
07,Liguria,Genova,Genova,Università degli Studi di Genova,Università,7,Settore Educativo,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
08,Emilia-Romagna,,,Università degli Studi di Modena e Reggio Emilia,Università,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
09,Toscana,Pisa,Pisa,Università degli Studi di Pisa,Università,7,Settore Educativo,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,Modena,Modena,Università di Modena,Università,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
09,Toscana,Siena,Siena,Ordine dei Dottori Commercialisti e degli Esperti Contabili di Siena,Altri ordini professionali,8,associazionismo,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
08,Emilia-Romagna,Ferrara,Ferrara,Ordine dei Giornalisti di Ferrara,Altri ordini professionali,8,associazionismo,valido_localizzato,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,1
09,Toscana,,,CAM Centro Uomini Maltrattanti,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",8,associazionismo,valido_localizzato,09_FIRENZE Linee-di-indirizzo2024.txt,1
08,Emilia-Romagna,Ferrara,Ferrara,CAM Centro di Ascolto per Uomini Maltrattanti APS di Ferrara,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",8,associazionismo,valido_localizzato,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,1
09,Toscana,,,CAM Firenze,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",8,associazionismo,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
08,Emilia-Romagna,,,"Centri LDV ""liberiamoci dalla Violenza","Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",8,associazionismo,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,1
08,Emilia-Romagna,,,Centro LDV (Liberiamoci dalla violenza - Centro di accompagnamento al cambiamento per uomini dell'Azienda Unità Sanitaria Locale di Modena - Servizio sanitario regionale Emilia Romagna,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",8,associazionismo,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
08,Emilia-Romagna,,,Centro Pubblico LIBERIAMOCI DALLA VIOLENZA (LDV,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",8,associazionismo,valido_localizzato,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,1
09,Toscana,Firenze,Firenze,Centro di Ascolto Uomini Maltrattanti,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",8,associazionismo,valido_localizzato,09_PRATO PREF.txt,1
08,Emilia-Romagna,Ferrara,Ferrara,Centro di Ascolto per Uomini Maltrattanti di Ferrara,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",8,associazionismo,valido_localizzato,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,1
08,Emilia-Romagna,,,LDV Liberiamoci dalla Violenza,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",8,associazionismo,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
09,Toscana,,,Nuovo Maschile. Uomini liberi dalla violenza,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",8,associazionismo,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,Bologna,Bologna,AIPI,Ente terzo settore - ETS (iscritto al RUNTS),8,associazionismo,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
07,Liguria,Genova,Genova,Agora soc. coop. soc,Ente terzo settore - ETS (iscritto al RUNTS),8,associazionismo,valido_localizzato,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,1
09,Toscana,Firenze,Firenze,Alice Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS),8,associazionismo,valido_localizzato,09_PRATO PREF.txt,1
