record_id,file,nome_originale,nome_canonico,nome_norm_stat,tipo_originale,tipo_standard,macro_categoria,comune_finale,provincia_finale,regione_finale,fonte_territorializzazione,stato_osservazione,ruoli_documentali,ruolo_attore,ruolo_firmatario,ruolo_proponente,ente_capofila,note,cf
009_0018,09_PISTOIA PROV .txt,Comune di Ponte Buggianese,Comune di Ponte Buggianese,COMUNE DI PONTE BUGGIANESE,Comuni,Comuni,Enti territoriali / servizi comunali,Ponte Buggianese,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0019,09_PISTOIA PROV .txt,Comune di Quarrata,Comune di Quarrata,COMUNE DI QUARRATA,Comuni,Comuni,Enti territoriali / servizi comunali,Quarrata,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0020,09_PISTOIA PROV .txt,Comune di Sambuca Pistoiese,Comune di Sambuca Pistoiese,COMUNE DI SAMBUCA PISTOIESE,Comuni,Comuni,Enti territoriali / servizi comunali,Sambuca Pistoiese,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0021,09_PISTOIA PROV .txt,Comune di San Marcello Pistoiese,Comune di San Marcello Pistoiese,COMUNE DI SAN MARCELLO PISTOIESE,Comuni,Comuni,Enti territoriali / servizi comunali,San Marcello Pistoiese,,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0022,09_PISTOIA PROV .txt,Comune di Serravalle Pistoiese,Comune di Serravalle Pistoiese,COMUNE DI SERRAVALLE PISTOIESE,Comuni,Comuni,Enti territoriali / servizi comunali,Serravalle Pistoiese,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0023,09_PISTOIA PROV .txt,Comune di Uzzano,Comune di Uzzano,COMUNE DI UZZANO,Comuni,Comuni,Enti territoriali / servizi comunali,Uzzano,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0024,09_PISTOIA PROV .txt,Procura della Repubblica di Pistoia,Procura della Repubblica di Pistoia,PROCURA DELLA REPUBBLICA DI PISTOIA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,Pistoia,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0025,09_PISTOIA PROV .txt,Tribunale di Pistoia,Tribunale di Pistoia,TRIBUNALE DI PISTOIA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,Pistoia,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0026,09_PISTOIA PROV .txt,Prefettura di Pistoia - Ufficio Territoriale di Governo,Prefettura di Pistoia - Ufficio Territoriale di Governo,PREFETTURA DI PISTOIA - UFFICIO TERRITORIALE DI GOVERNO,Prefettura,Prefettura,Giustizia e forze dell'ordine,Pistoia,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0027,09_PISTOIA PROV .txt,Questura di Pistoia,Questura di Pistoia,QUESTURA DI PISTOIA,Questura,Questura,Giustizia e forze dell'ordine,Pistoia,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0028,09_PISTOIA PROV .txt,Comando Provinciale Carabinieri di Pistoia,Comando Provinciale Carabinieri di Pistoia,COMANDO PROVINCIALE CARABINIERI DI PISTOIA,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Giustizia e forze dell'ordine,Pistoia,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0029,09_PISTOIA PROV .txt,ASL n. 3 Pistoia,ASL n. 3 Pistoia,ASL N. 3 PISTOIA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Pistoia,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0030,09_PISTOIA PROV .txt,Societa della Salute Valdinievole,Società della Salute Valdinievole,SOCIETA DELLA SALUTE VALDINIEVOLE,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Ambiti socio-sanitari,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0031,09_PISTOIA PROV .txt,Ufficio Scolastico Provinciale,Ufficio Scolastico Provinciale,UFFICIO SCOLASTICO PROVINCIALE,Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Altri attori istituzionali / professionali,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0032,09_PISTOIA PROV .txt,Consigliera Provinciale di Parita,Consigliera Provinciale di Parità,CONSIGLIERA PROVINCIALE DI PARITA,Organismi di parità,Organismi di parità,Altri attori istituzionali / professionali,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0033,09_PISTOIA PROV .txt,CGIL Provinciale,CGIL Provinciale,CGIL PROVINCIALE,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0034,09_PISTOIA PROV .txt,CISL Provinciale,CISL Provinciale,CISL PROVINCIALE,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0035,09_PISTOIA PROV .txt,UIL Provinciale,UIL Provinciale,UIL PROVINCIALE,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0036,09_PISTOIA PROV .txt,UGL Provinciale,UGL Provinciale,UGL PROVINCIALE,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,firmatario,
009_0037,09_PISTOIA PROV .txt,365giornialfemmile,365giornialfemmile,365GIORNIALFEMMILE,Altro,Altro,Altro,,,Toscana,nome,valido_localizzato,firmatario,0,1,0,,firmatario,
009_0038,09_PISTOIA PROV .txt,CAM,CAM,CAM,Altro,Altro,Altro,,,Toscana,nome,valido_localizzato,firmatario,0,1,0,,firmatario,
009_0039,09_PISTOIA PROV .txt,Centro Antiviolenza,Centri Antiviolenza,CENTRI ANTIVIOLENZA,CAV/Centri Antiviolenza,CAV/Centri Antiviolenza,CAV e Case Rifugio,,,Toscana,nome,generico,attore,1,0,0,,citato come soggetto operativo nei ruoli e nelle azioni,
010_0001,09_PRATO PREF.txt,Prefettura Ufficio Territoriale del Governo di Prato,Prefettura Ufficio Territoriale del Governo di Prato,PREFETTURA UFFICIO TERRITORIALE DEL GOVERNO DI PRATO,Prefettura,Prefettura,Giustizia e forze dell'ordine,Prato,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0002,09_PRATO PREF.txt,Procura della Repubblica di Prato,Procura della Repubblica di Prato,PROCURA DELLA REPUBBLICA DI PRATO,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,Prato,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0003,09_PRATO PREF.txt,Questura di Prato,Questura di Prato,QUESTURA DI PRATO,Questura,Questura,Giustizia e forze dell'ordine,Prato,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0004,09_PRATO PREF.txt,Comando Provinciale dell’Arma dei Carabinieri di Prato,Comando Provinciale dell'Arma dei Carabinieri di Prato,COMANDO PROVINCIALE DELL'ARMA DEI CARABINIERI DI PRATO,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Giustizia e forze dell'ordine,Prato,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0005,09_PRATO PREF.txt,Comando Provinciale della Guardia di Finanza di Prato,Comando Provinciale della Guardia di Finanza di Prato,COMANDO PROVINCIALE DELLA GUARDIA DI FINANZA DI PRATO,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Giustizia e forze dell'ordine,Prato,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0006,09_PRATO PREF.txt,Società della Salute Area Pratese,Società della Salute Area Pratese,SOCIETA DELLA SALUTE AREA PRATESE,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Ambiti socio-sanitari,,,Toscana,nome,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,"Capofila e promotore, firmatario del protocollo",
010_0007,09_PRATO PREF.txt,Comune di Cantagallo,Comune di Cantagallo,COMUNE DI CANTAGALLO,Comuni,Comuni,Enti territoriali / servizi comunali,Cantagallo,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0008,09_PRATO PREF.txt,Comune di Carmignano,Comune di Carmignano,COMUNE DI CARMIGNANO,Comuni,Comuni,Enti territoriali / servizi comunali,Carmignano,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0009,09_PRATO PREF.txt,Comune di Montemurlo,Comune di Montemurlo,COMUNE DI MONTEMURLO,Comuni,Comuni,Enti territoriali / servizi comunali,Montemurlo,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0010,09_PRATO PREF.txt,Comune di Poggio a Caiano,Comune di Poggio a Caiano,COMUNE DI POGGIO A CAIANO,Comuni,Comuni,Enti territoriali / servizi comunali,Poggio a Caiano,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0011,09_PRATO PREF.txt,Comune di Prato,Comune di Prato,COMUNE DI PRATO,Comuni,Comuni,Enti territoriali / servizi comunali,Prato,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0012,09_PRATO PREF.txt,Comune di Vaiano,Comune di Vaiano,COMUNE DI VAIANO,Comuni,Comuni,Enti territoriali / servizi comunali,Vaiano,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0013,09_PRATO PREF.txt,Comune di Vernio,Comune di Vernio,COMUNE DI VERNIO,Comuni,Comuni,Enti territoriali / servizi comunali,Vernio,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0014,09_PRATO PREF.txt,Provincia di Prato,Provincia di Prato,PROVINCIA DI PRATO,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Prato,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0015,09_PRATO PREF.txt,Azienda Sanitaria USL Toscana Centro,Azienda Sanitaria USL Toscana Centro,AZIENDA SANITARIA USL TOSCANA CENTRO,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0016,09_PRATO PREF.txt,MIUR Ufficio Scolastico Regionale per la Toscana XI Ambito Territoriale di Prato e Pistoia sede di Prato,MIUR Ufficio Scolastico Regionale per la Toscana XI Ambito Territoriale di Prato e Pistoia sede di Prato,MIUR UFFICIO SCOLASTICO REGIONALE PER LA TOSCANA XI AMBITO TERRITORIALE DI PRATO E PISTOIA SEDE DI PRATO,Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Altri attori istituzionali / professionali,Prato,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0017,09_PRATO PREF.txt,Centro Antiviolenza La Nara,Centro Antiviolenza La Nara,CENTRO ANTIVIOLENZA LA NARA,CAV/Centri Antiviolenza,CAV/Centri Antiviolenza,CAV e Case Rifugio,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
010_0018,09_PRATO PREF.txt,Alice Cooperativa Sociale,Alice Cooperativa Sociale,ALICE COOPERATIVA SOCIALE,ORGANIZZAZIONI DI VOLONTARIATO,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Firenze,Firenze,Toscana,json,valido_localizzato,firmatario,0,1,0,,Appare come parte del nome del Centro Antiviolenza La Nara nell'elenco dei firmatari,94082880488
010_0019,09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Centro di Ascolto Uomini Maltrattanti,CENTRO DI ASCOLTO UOMINI MALTRATTANTI,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti","Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Associazionismo,Firenze,Firenze,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,94176330481
010_0020,09_PRATO PREF.txt,Tribunale per i Minorenni,Tribunale per i Minorenni,TRIBUNALE PER I MINORENNI,Procura Minorile/Tribunale minorile,Procura Minorile/Tribunale minorile,Giustizia e forze dell'ordine,,,Toscana,nome,valido_localizzato,,0,0,0,,,
010_0021,09_PRATO PREF.txt,Regione Toscana,Regione Toscana,REGIONE TOSCANA,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,,,Toscana,nome,valido_localizzato,,0,0,0,,,
010_0022,09_PRATO PREF.txt,Scuole,Scuole,SCUOLE,Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Altri attori istituzionali / professionali,Arezzo,Arezzo,Toscana,json,valido_localizzato,,0,0,0,,Destinatarie di progetti formativi,01729700516
011_0001,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Regione Toscana,Regione Toscana,REGIONE TOSCANA,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,Firenze,Firenze,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
011_0002,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Procura Generale della Repubblica presso la Corte d’Appello di Firenze,Procura Generale della Repubblica presso la Corte d'Appello di Firenze,PROCURA GENERALE DELLA REPUBBLICA PRESSO LA CORTE D'APPELLO DI FIRENZE,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,Firenze,Firenze,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
011_0003,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Procure della Repubblica presso il Tribunale del Distretto,Procure della Repubblica presso il Tribunale del Distretto,PROCURE DELLA REPUBBLICA PRESSO IL TRIBUNALE DEL DISTRETTO,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
011_0004,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Procura della Repubblica per i Minorenni di Firenze,Procura della Repubblica per i Minorenni di Firenze,PROCURA DELLA REPUBBLICA PER I MINORENNI DI FIRENZE,Procura Minorile/Tribunale minorile,Procura Minorile/Tribunale minorile,Giustizia e forze dell'ordine,Firenze,Firenze,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
011_0005,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Procura Generale presso la Corte d’Appello di Genova,Procura Generale presso la Corte d'Appello di Genova,PROCURA GENERALE PRESSO LA CORTE D'APPELLO DI GENOVA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,Genova,Genova,Liguria,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
011_0006,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Procura della Repubblica presso il Tribunale di Massa,Procura della Repubblica presso il Tribunale di Massa,PROCURA DELLA REPUBBLICA PRESSO IL TRIBUNALE DI MASSA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,Massa,Massa-Carrara,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,
011_0007,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,SSR,SSR,SSR,Altro,Altro,Altro,,,Toscana,nome,valido_localizzato,,0,0,0,,Sistema complessivo dell'offerta sanitaria regionale,
011_0008,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Azienda USL 9 di Grosseto,Azienda USL 9 di Grosseto,AZIENDA USL 9 DI GROSSETO,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Grosseto,Grosseto,Toscana,json,valido_localizzato,,0,0,0,,Dove nasce il progetto Codice Rosa,
011_0009,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Aziende sanitarie toscane,Aziende sanitarie toscane,AZIENDE SANITARIE TOSCANE,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,Toscana,nome,generico,attore,1,0,0,,Destinatarie della diffusione e sperimentazione,
011_0010,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Rete Regionale Codice Rosa,Rete Regionale Codice Rosa,RETE REGIONALE CODICE ROSA,Altro,ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,Toscana,nome,valido_localizzato,,0,0,0,,Oggetto principale del protocollo,
011_0011,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Centri Antiviolenza,Centri Antiviolenza,CENTRI ANTIVIOLENZA,CAV/Centri Antiviolenza,CAV/Centri Antiviolenza,CAV e Case Rifugio,,,Toscana,nome,generico,attore,1,0,0,,Coinvolti nel percorso donna,
011_0012,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Comitato Regionale,Comitato Regionale,COMITATO REGIONALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Empoli,Firenze,Toscana,json,valido_localizzato,,0,0,0,,Organo di governance Rete Codice Rosa,91050420487
011_0013,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Comitato di Area Vasta,Comitato di Area Vasta,COMITATO DI AREA VASTA,Altro,Altro,Altro,,,Toscana,nome,valido_localizzato,,0,0,0,,Organo di governance Rete Codice Rosa,
011_0014,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Referenti Aziendali,Referenti Aziendali,REFERENTI AZIENDALI,Altro,Altro,Altro,,,Toscana,nome,generico,,0,0,0,,Ruolo operativo nella Rete Codice Rosa,
011_0015,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Direzione Diritti di cittadinanza e coesione sociale,Direzione Diritti di cittadinanza e coesione sociale,DIREZIONE DIRITTI DI CITTADINANZA E COESIONE SOCIALE,Altro,Altro,Altro,,,Toscana,nome,valido_localizzato,,0,0,0,,Coinvolta in tavolo di lavoro,
011_0016,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Gruppo di lavoro Tavolo Privacy di Regione Toscana,Gruppo di lavoro Tavolo Privacy di Regione Toscana,GRUPPO DI LAVORO TAVOLO PRIVACY DI REGIONE TOSCANA,Altro,Altro,Altro,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,Redazione e manutenzione protocollo,
011_0017,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Aziende Sanitarie,Aziende Sanitarie,AZIENDE SANITARIE,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,Toscana,nome,generico,attore,1,0,0,,Parte dei flussi dati e percorsi codici rosa,
011_0018,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Pronto Soccorso,Pronto Soccorso,PRONTO SOCCORSO,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Sanità e servizi territoriali,,,Toscana,nome,generico,attore,1,0,0,,Ambito di accesso e di intervento,
011_0019,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Polizia Giudiziaria,Polizia Giudiziaria,POLIZIA GIUDIZIARIA,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Giustizia e forze dell'ordine,,,Toscana,nome,generico,attore,1,0,0,,"Riceve referti, denunce; coinvolta in indagini",
011_0020,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Forze dell’Ordine,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Giustizia e forze dell'ordine,,,Toscana,nome,generico,attore,1,0,0,,Interventi su richiesta della vittima o del personale sanitario,
011_0021,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Autorità giudiziaria,Autorita giudiziaria,AUTORITA GIUDIZIARIA,Altro,Altro,Altro,,,Toscana,nome,generico,,0,0,0,,Soggetto destinatario e coordinatore delle attività,
011_0022,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Servizi sociali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Enti territoriali / servizi comunali,,,Toscana,nome,generico,attore,1,0,0,,Segnalazione e presa in carico minori/persone non autonome,
011_0023,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Tribunale per i Minorenni,Tribunale per i Minorenni,TRIBUNALE PER I MINORENNI,Procura Minorile/Tribunale minorile,Procura Minorile/Tribunale minorile,Giustizia e forze dell'ordine,,,Toscana,nome,valido_localizzato,,0,0,0,,Coinvolto per provvedimenti su minori,
011_0024,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Giudice tutelare,Giudice tutelare,GIUDICE TUTELARE,Altro,Altro,Altro,,,Toscana,nome,valido_localizzato,,0,0,0,,Provvedimenti su minori per trattamenti sanitari,
011_0025,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Comando Provinciale dei Carabinieri,Comando Provinciale dei Carabinieri,COMANDO PROVINCIALE DEI CARABINIERI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Giustizia e forze dell'ordine,,,Toscana,nome,valido_localizzato,,0,0,0,,Destinatario di denunce/referti,
011_0026,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Questura,Questura,QUESTURA,Questura,Questura,Giustizia e forze dell'ordine,,,Toscana,nome,generico,,0,0,0,,Destinatario di denunce/referti,
011_0027,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Pronto Soccorso,Pronto Soccorso,PRONTO SOCCORSO,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Sanità e servizi territoriali,,,Toscana,nome,generico,attore,1,0,0,,Ambito sanitario per gestione accessi vittime,
011_0028,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Ambulatorio,Ambulatorio,AMBULATORIO,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Sanità e servizi territoriali,,,Toscana,nome,generico,,0,0,0,,Ambito sanitario per visite/cure,
011_0029,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Unità Operativa,Unità Operativa,UNITA OPERATIVA,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Sanità e servizi territoriali,,,Toscana,nome,generico,,0,0,0,,Ambito sanitario specifico,
011_0030,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Consultorio,Consultorio,CONSULTORIO,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,Toscana,nome,generico,,0,0,0,,Intervento su minori e salute donne,
011_0031,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Comunità di tipo familiare,Comunita di tipo familiare,COMUNITA DI TIPO FAMILIARE,Altro,Altro,Altro,,,Toscana,nome,da_escludere,,0,0,0,,Affido minori stranieri non accompagnati,
011_0032,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Istituto di assistenza pubblico privato,Istituto di assistenza pubblico privato,ISTITUTO DI ASSISTENZA PUBBLICO PRIVATO,Altro,Altro,Altro,,,Toscana,nome,valido_localizzato,,0,0,0,,Affido minori privi di ambiente familiare,
012_0001,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Comune di Cetona,Comune di Cetona,COMUNE DI CETONA,Comuni,Comuni,Enti territoriali / servizi comunali,Cetona,Siena,Toscana,json,valido_localizzato,attore,1,0,0,,,
012_0002,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Comune di Chianciano Terme,Comune di Chianciano Terme,COMUNE DI CHIANCIANO TERME,Comuni,Comuni,Enti territoriali / servizi comunali,Chianciano Terme,Siena,Toscana,json,valido_localizzato,attore,1,0,0,,,
012_0003,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Comune di Montepulciano,Comune di Montepulciano,COMUNE DI MONTEPULCIANO,Comuni,Comuni,Enti territoriali / servizi comunali,Montepulciano,Siena,Toscana,json,valido_localizzato,attore,1,0,0,,,
012_0004,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Comune di San Casciano dei Bagni,Comune di San Casciano dei Bagni,COMUNE DI SAN CASCIANO DEI BAGNI,Comuni,Comuni,Enti territoriali / servizi comunali,San Casciano dei Bagni,Siena,Toscana,json,valido_localizzato,attore,1,0,0,,,
012_0005,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Comune di Sarteano,Comune di Sarteano,COMUNE DI SARTEANO,Comuni,Comuni,Enti territoriali / servizi comunali,Sarteano,Siena,Toscana,json,valido_localizzato,attore,1,0,0,,,
012_0006,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Comune di Chiusi,Comune di Chiusi,COMUNE DI CHIUSI,Comuni,Comuni,Enti territoriali / servizi comunali,Chiusi,Siena,Toscana,json,valido_localizzato,attore,1,0,0,,,
012_0007,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Comune di Sinalunga,Comune di Sinalunga,COMUNE DI SINALUNGA,Comuni,Comuni,Enti territoriali / servizi comunali,Sinalunga,Siena,Toscana,json,valido_localizzato,attore,1,0,0,,,
