regione,provincia,macro_categoria,tipo_standard,nome_canonico,file,n_record_aggregati
Liguria,Genova,Enti territoriali / servizi comunali,Comuni,Comune di Genova,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt | 07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,2
Liguria,La Spezia,Enti territoriali / servizi comunali,Comuni,Comune di La Spezia,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,Imperia,Enti territoriali / servizi comunali,Comuni,Comune di Sanremo,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,Savona,Enti territoriali / servizi comunali,Comuni,Comune di Savona,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,,Enti territoriali / servizi comunali,Comuni,Comune di residenza della donna,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
Liguria,,Enti territoriali / servizi comunali,Servizi sociali comunali,Servizi Sociali degli Ambiti Territoriali,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
Liguria,,Enti territoriali / servizi comunali,Servizi sociali comunali,Servizio Sociale del Comune di residenza,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
Liguria,,Enti territoriali / servizi comunali,Servizi sociali comunali,Servizio Sociale del Comune dove viene reperita la donna,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
Liguria,,Giustizia e forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Comando Regionale della Guardia di Finanza della Liguria,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,,Giustizia e forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Legione Carabinieri Liguria,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,Genova,Giustizia e forze dell'ordine,Prefettura,Prefettura — U.T.G. di Genova,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,Imperia,Giustizia e forze dell'ordine,Prefettura,Prefettura — U.T.G. di Imperia,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,La Spezia,Giustizia e forze dell'ordine,Prefettura,Prefettura — U.T.G. di La Spezia,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,Savona,Giustizia e forze dell'ordine,Prefettura,Prefettura — U.T.G. di Savona,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,,Giustizia e forze dell'ordine,Prefettura,Prefetture,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,1
Liguria,Genova,Giustizia e forze dell'ordine,Procura Minorile/Tribunale minorile,Procura del Tribunale dei Minori di Genova,09_APUANE_2015 Protocollo Prefettura.txt,1
Liguria,,Giustizia e forze dell'ordine,Procura Minorile/Tribunale minorile,Procura della Repubblica presso il Tribunale per i Minorenni,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
Liguria,Genova,Giustizia e forze dell'ordine,Procura Minorile/Tribunale minorile,Procura della Repubblica presso il Tribunale per i Minorenni di Genova,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,Genova,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura Generale presso la Corte d'Appello di Genova,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt | 09_GROSSETO 2022 fpdf.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,3
Liguria,Genova,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura della Repubblica presso il Tribunale di Genova,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,Imperia,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura della Repubblica presso il Tribunale di Imperia,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,La Spezia,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura della Repubblica presso il Tribunale di La Spezia,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,Savona,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura della Repubblica presso il Tribunale di Savona,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Tribunali,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,1
Liguria,,Giustizia e forze dell'ordine,Questura,Questura Ufficio immigrazione,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,1
Liguria,Genova,Giustizia e forze dell'ordine,Questura,Questura di Genova,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,Imperia,Giustizia e forze dell'ordine,Questura,Questura di Imperia,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,La Spezia,Giustizia e forze dell'ordine,Questura,Questura di La Spezia,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,Savona,Giustizia e forze dell'ordine,Questura,Questura di Savona,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,Genova,Province/Città metropolitane,Province/Città metropolitane,Città Metropolitana di Genova,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,,Regioni/Province Autonome,Regioni/Province Autonome,Regione Liguria,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt | 07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,2
Liguria,,Sanità e servizi territoriali,ASL (consultori familiari e altri servizi territoriali),A.S.L. 5,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,,Sanità e servizi territoriali,ASL (consultori familiari e altri servizi territoriali),AS.L. 1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,,Sanità e servizi territoriali,ASL (consultori familiari e altri servizi territoriali),AS.L. 2,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,,Sanità e servizi territoriali,ASL (consultori familiari e altri servizi territoriali),AS.L. 3,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,,Sanità e servizi territoriali,ASL (consultori familiari e altri servizi territoriali),AS.L. 4,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,,Sanità e servizi territoriali,ASL (consultori familiari e altri servizi territoriali),Azienda Ligure Sanitaria (A.Li.Sa,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,,Sanità e servizi territoriali,ASL (consultori familiari e altri servizi territoriali),"Azienda Sanitaria Locale n. 4 ""Sistema Sanitario Regione Liguria",07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
Liguria,,Sanità e servizi territoriali,ASL (consultori familiari e altri servizi territoriali),"Dipartimento di Salute Mentale e delle Dipendenze dell'ASL n. 4 ""Sistema Sanitario Regione Liguria",07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
Liguria,,Sanità e servizi territoriali,ASL (consultori familiari e altri servizi territoriali),Servizi Sanitari,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,1
Liguria,,Sanità e servizi territoriali,ASL (consultori familiari e altri servizi territoriali),"Struttura Semplice Dipartimentale Consultorio Familiare dell'ASL n. 4 ""Sistema Sanitario Regione Liguria",07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
Liguria,,Sanità e servizi territoriali,"Ospedale (Pronto soccorso, ecc.)",DMPO Direzione Medica del Presidio Ospedaliero,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
Liguria,,Sanità e servizi territoriali,"Ospedale (Pronto soccorso, ecc.)",Ente Ospedaliero Ospedali Galliera,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,,Sanità e servizi territoriali,"Ospedale (Pronto soccorso, ecc.)",IRCCS Istituto Giannina Gaslini,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,,Sanità e servizi territoriali,"Ospedale (Pronto soccorso, ecc.)",IRCCS Ospedale Policlinico San Martino,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,,Sanità e servizi territoriali,"Ospedale (Pronto soccorso, ecc.)",Ospedale Evangelico Internazionale,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
Liguria,Genova,Sanità e servizi territoriali,"Ospedale (Pronto soccorso, ecc.)",Pronto Soccorso del presidio ospedaliero di Lavagna,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
Liguria,,Sanità e servizi territoriali,"Ospedale (Pronto soccorso, ecc.)",U.O. di Ostetricia e Ginecologia,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
Piemonte,Torino,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Liberitutti Società Cooperativa Sociale,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,1
Toscana,Siena,Altri attori istituzionali / professionali,Altri ordini professionali,Ordine dei Dottori Commercialisti e degli Esperti Contabili di Siena,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,,Altri attori istituzionali / professionali,Organismi di parità,Centro Pari Opportunità Valdelsa,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,,Altri attori istituzionali / professionali,Organismi di parità,Centro Pari Opportunità Valdichiana,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
Toscana,Siena,Altri attori istituzionali / professionali,Organismi di parità,Comitato Pari Opportunita dell'Ordine dei Dottori Commercialisti e degli Esperti Contabili di Siena,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,,Altri attori istituzionali / professionali,Organismi di parità,Consigliera Provinciale di Parità,09_AREZZO Prot_2024-2026.txt | 09_PISTOIA PROV .txt,2
Toscana,Livorno,Altri attori istituzionali / professionali,Organismi di parità,Consigliera di Parità della Provincia di Livorno,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
Toscana,Pisa,Altri attori istituzionali / professionali,Organismi di parità,Consigliera di Parità della Provincia di Pisa,09_PISA PREF E PROV.txt,1
Toscana,Lucca,Altri attori istituzionali / professionali,Organismi di parità,Consigliera di Parità di Lucca,09_LUCCA PROV.txt,1
Toscana,Arezzo,Altri attori istituzionali / professionali,Organismi di parità,Ufficio delle Consigliere di Parità per la Provincia di Arezzo,09_AREZZO Prot_2024-2026.txt,1
Toscana,Prato,Altri attori istituzionali / professionali,Scuole/Ufficio scolastico provinciale e regionale,MIUR Ufficio Scolastico Regionale per la Toscana XI Ambito Territoriale di Prato e Pistoia sede di Prato,09_PRATO PREF.txt,1
Toscana,Arezzo,Altri attori istituzionali / professionali,Scuole/Ufficio scolastico provinciale e regionale,Scuole,09_PRATO PREF.txt,1
Toscana,,Altri attori istituzionali / professionali,Scuole/Ufficio scolastico provinciale e regionale,Ufficio Scolastico Provinciale,09_APUANE_2015 Protocollo Prefettura.txt | 09_PISTOIA PROV .txt,2
Toscana,Arezzo,Altri attori istituzionali / professionali,Scuole/Ufficio scolastico provinciale e regionale,Ufficio Scolastico Provinciale di Arezzo,09_AREZZO Prot_2024-2026.txt,1
Toscana,Grosseto,Altri attori istituzionali / professionali,Scuole/Ufficio scolastico provinciale e regionale,Ufficio Scolastico Provinciale di Grosseto,09_GROSSETO 2022 fpdf.txt,1
Toscana,Lucca,Altri attori istituzionali / professionali,Scuole/Ufficio scolastico provinciale e regionale,Ufficio Scolastico Provinciale di Lucca,09_LUCCA PROV.txt,1
Toscana,Pisa,Altri attori istituzionali / professionali,Scuole/Ufficio scolastico provinciale e regionale,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa,09_PISA PREF E PROV.txt,1
Toscana,Arezzo,Altri attori istituzionali / professionali,Scuole/Ufficio scolastico provinciale e regionale,Ufficio Scolastico Regionale per la Toscana Ambito Territoriale della Provincia di Arezzo Ufficio VI,09_AREZZO Prot_2024-2026.txt,1
Toscana,Arezzo,Altri attori istituzionali / professionali,Scuole/Ufficio scolastico provinciale e regionale,Ufficio Scolastico Territoriale di Arezzo,09_AREZZO Prot_2024-2026.txt,1
Toscana,Firenze,Altri attori istituzionali / professionali,Università,Università degli Studi di Firenze,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
Toscana,Pisa,Altri attori istituzionali / professionali,Università,Università degli Studi di Pisa,09_PISA PREF E PROV.txt,1
Toscana,,Altro,Altro,Articolazioni zonali delle conferenze dei sindaci del territorio provinciale,09_GROSSETO 2022 fpdf.txt,1
Toscana,,Altro,Altro,Comitato di Area Vasta,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,1
Toscana,,Altro,Altro,Direzione Diritti di cittadinanza e coesione sociale,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,1
Toscana,,Altro,Altro,European Society Stress Traumatic Studies,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Livorno,Altro,Altro,Filiale di Livorno della Banca d'Italia,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
Toscana,,Altro,Altro,Giudice tutelare,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,1
Toscana,,Altro,Altro,Gruppo di lavoro Tavolo Privacy di Regione Toscana,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,1
Toscana,,Altro,Altro,Istituto di assistenza pubblico privato,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,1
Toscana,,Altro,Altro,Magistratura di Sorveglianza,09_PISA PREF E PROV.txt,1
Toscana,,Altro,Altro,Osservatorio Sociale Regionale,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
Toscana,,Altro,Altro,SERD,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,,Altro,Altro,SMA,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,,Altro,Altro,SSR,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Conferenza Zonale dei Sindaci del Valdarno,09_AREZZO Prot_2024-2026.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Conferenza Zonale dei Sindaci della Valdichiana Aretina,09_AREZZO Prot_2024-2026.txt,1
Toscana,Lucca,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Conferenza dei Sindaci ASL 2 zona Piana di Lucca,09_LUCCA PROV.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Conferenza dei Sindaci ASL 2 zona Valle del Serchio,09_LUCCA PROV.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Conferenza dei Sindaci della Zona Aretina,09_AREZZO Prot_2024-2026.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Conferenza del Sindaci ASL 12 zona Versilia,09_LUCCA PROV.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Fondazione Territori Sociali Altavaldelsa,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Servizi Sociali e Sanitari della Società della Salute,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Società della Salute Alta Val d'Elsa,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Società della Salute Area Pratese,09_PRATO PREF.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Società della Salute Fiorentina Nord Ovest,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Società della Salute Fiorentina Sud Est,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Firenze,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Società della Salute Firenze,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Società della Salute Mugello,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Società della Salute Valdinievole,09_PISTOIA PROV .txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Società della Salute Zona Alta Valdicecina-Valdera,09_PISA PREF E PROV.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Società della Salute Zona Empolese Valdarno Valdelsa,09_PISA PREF E PROV.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Società della Salute Zona Pisana,09_PISA PREF E PROV.txt,1
Toscana,,Ambiti socio-sanitari,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Società della Salute della Lunigiana,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,,Associazionismo,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",CAM Centro Uomini Maltrattanti,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,,Associazionismo,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",CAM Firenze,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,Firenze,Associazionismo,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Centro di Ascolto Uomini Maltrattanti,09_PRATO PREF.txt,1
Toscana,,Associazionismo,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Nuovo Maschile. Uomini liberi dalla violenza,09_PISA PREF E PROV.txt,1
Toscana,,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),AIED,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Arnera Società Cooperativa Sociale,09_PISA PREF E PROV.txt,1
Toscana,Massa-Carrara,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Associazione A.R.P.A,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Siena,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Associazione Amica Donna,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
Toscana,Firenze,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Associazione Atelier Vantaggio Donna,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,Massa-Carrara,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Associazione C.LF,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Pisa,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Associazione Donne In Movimento,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Associazione Eunice,09_PISA PREF E PROV.txt,1
Toscana,Livorno,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Associazione LUI APS,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
Toscana,Pisa,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Associazione Le Amiche di Mafalda,09_PISA PREF E PROV.txt,1
Toscana,Grosseto,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Associazione Olympia de Gouges,09_GROSSETO 2022 fpdf.txt,1
Toscana,,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Associazione P.A. Humanitas,09_GROSSETO 2022 fpdf.txt,1
Toscana,Livorno,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Associazione Psicosfera,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
Toscana,Livorno,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Associazione Randi APS,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
Toscana,,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Associazioni del Terzo Settore,09_LUCCA PROV.txt,1
Toscana,,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),CISMAI – Coordinamento Italiano dei Servizi contro il Maltrattamento e l'Abuso all'Infanzia,09_APUANE_2015 Protocollo Prefettura.txt | 09_FIRENZE Linee-di-indirizzo2024.txt,2
Toscana,Massa-Carrara,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Centro di Ascolto CIF di Carrara,09_APUANE_2015 Protocollo Prefettura.txt,2
Toscana,Massa-Carrara,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Centro di Ascolto Sabine di Montignoso,09_APUANE_2015 Protocollo Prefettura.txt,2
Toscana,Firenze,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Comitato Regionale,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,1
Toscana,Livorno,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Ippogrifo APS,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
Toscana,Grosseto,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Punto di Ascolto territoriale di Arcidosso,09_GROSSETO 2022 fpdf.txt,1
Toscana,Grosseto,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Punto di Ascolto territoriale di Capalbio,09_GROSSETO 2022 fpdf.txt,1
Toscana,Grosseto,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Punto di Ascolto territoriale di Follonica,09_GROSSETO 2022 fpdf.txt,1
Toscana,Grosseto,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Punto di Ascolto territoriale di Manciano,09_GROSSETO 2022 fpdf.txt,1
Toscana,Grosseto,Associazionismo,Ente terzo settore - ETS (iscritto al RUNTS),Punto di ascolto territoriale di Grosseto,09_GROSSETO 2022 fpdf.txt,1
Toscana,,Associazionismo,Sindacati/Associazioni di categoria,Ascom,09_GROSSETO 2022 fpdf.txt,1
Toscana,,Associazionismo,Sindacati/Associazioni di categoria,CGIL Provinciale,09_PISTOIA PROV .txt,1
Toscana,,Associazionismo,Sindacati/Associazioni di categoria,CIA,09_GROSSETO 2022 fpdf.txt,1
Toscana,,Associazionismo,Sindacati/Associazioni di categoria,CISL Provinciale,09_PISTOIA PROV .txt,1
Toscana,,Associazionismo,Sindacati/Associazioni di categoria,Confesercenti,09_GROSSETO 2022 fpdf.txt,1
Toscana,,Associazionismo,Sindacati/Associazioni di categoria,Federalberghi,09_GROSSETO 2022 fpdf.txt,1
Toscana,,Associazionismo,Sindacati/Associazioni di categoria,UGL Provinciale,09_PISTOIA PROV .txt,1
Toscana,,Associazionismo,Sindacati/Associazioni di categoria,UIL Provinciale,09_PISTOIA PROV .txt,1
Toscana,,CAV e Case Rifugio,CAV/Centri Antiviolenza,"Associazione ""Pronto Donna"" Centro Antiviolenza",09_AREZZO Prot_2024-2026.txt,1
Toscana,Pisa,CAV e Case Rifugio,CAV/Centri Antiviolenza,Associazione Casa della donna,09_PISA PREF E PROV.txt,1
Toscana,Siena,CAV e Case Rifugio,CAV/Centri Antiviolenza,Associazione Donne Insieme Valdelsa,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,Pisa,CAV e Case Rifugio,CAV/Centri Antiviolenza,Associazione Frida,09_PISA PREF E PROV.txt,1
Toscana,,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro Antiviolenza Associazione Artemisia APS,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Massa-Carrara,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro Antiviolenza Centro Donna Carrara,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro Antiviolenza Centro Donna Lunigiana,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro Antiviolenza Centro Donna della Lunigiana,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Massa-Carrara,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro Antiviolenza Centro Donna di Massa,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Massa-Carrara,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro Antiviolenza Donna chiama Donna di Carrara,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Massa-Carrara,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro Antiviolenza Duna di Massa,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro Antiviolenza La Nara,09_PRATO PREF.txt,1
Toscana,Grosseto,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro Antiviolenza di Grosseto,09_GROSSETO 2022 fpdf.txt,1
Toscana,Grosseto,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro Antiviolenza di Orbetello,09_GROSSETO 2022 fpdf.txt,1
