record_id,file,nome_originale,nome_canonico,nome_norm_stat,tipo_originale,tipo_standard,macro_categoria,comune_finale,provincia_finale,regione_finale,fonte_territorializzazione,stato_osservazione,ruoli_documentali,ruolo_attore,ruolo_firmatario,ruolo_proponente,ente_capofila,note,cf,n_record_aggregati,files,ruoli_documentali_aggregati
009_0038,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Centri LDV “liberiamoci dalla Violenza”,"Centri LDV ""liberiamoci dalla Violenza","CENTRI LDV ""LIBERIAMOCI DALLA VIOLENZA","Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti","Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Associazionismo,,,,none,generico,attore,1,0,0,,,,1,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,attore
012_0032,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Centro LDV (Liberiamoci dalla violenza – Centro di accompagnamento al cambiamento per uomini dell'Azienda Unita Sanitaria Locale di Modena - Servizio sanitario regionale Emilia Romagna),Centro LDV (Liberiamoci dalla violenza - Centro di accompagnamento al cambiamento per uomini dell'Azienda Unità Sanitaria Locale di Modena - Servizio sanitario regionale Emilia Romagna,CENTRO LDV (LIBERIAMOCI DALLA VIOLENZA - CENTRO DI ACCOMPAGNAMENTO AL CAMBIAMENTO PER UOMINI DELL'AZIENDA UNITA SANITARIA LOCALE DI MODENA - SERVIZIO SANITARIO REGIONALE EMILIA ROMAGNA,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti","Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Associazionismo,,,,none,generico,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,attore|firmatario
007_0019,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Centro Pubblico LIBERIAMOCI DALLA VIOLENZA (LDV),Centro Pubblico LIBERIAMOCI DALLA VIOLENZA (LDV,CENTRO PUBBLICO LIBERIAMOCI DALLA VIOLENZA (LDV,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti","Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Associazionismo,,,,none,generico,attore,1,0,0,,"Centro pubblico per trattamento uomini autori di violenza, gestito da Aziende Sanitarie",,1,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,attore
020_0019,09_APUANE_2015 Protocollo Prefettura.txt,Centro di Ascolto Centro Italiano Femminile di Carrara,Centro di Ascolto CIF di Carrara,CENTRO DI ASCOLTO CIF DI CARRARA,Centri/Sportelli di ascolto,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Carrara,Massa-Carrara,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,2,09_APUANE_2015 Protocollo Prefettura.txt,attore|firmatario
020_0018,09_APUANE_2015 Protocollo Prefettura.txt,Centro di Ascolto Sabine di Montignoso,Centro di Ascolto Sabine di Montignoso,CENTRO DI ASCOLTO SABINE DI MONTIGNOSO,CAV/Centri Antiviolenza,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Montignoso,Massa-Carrara,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,2,09_APUANE_2015 Protocollo Prefettura.txt,attore|firmatario
028_0019,09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,Centro di Ascolto Uomini Maltrattanti,CENTRO DI ASCOLTO UOMINI MALTRATTANTI,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti","Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Associazionismo,Firenze,Firenze,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,94176330481,1,09_PRATO PREF.txt,attore|firmatario
006_0024,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Centro di Ascolto per Uomini Maltrattanti di Ferrara,Centro di Ascolto per Uomini Maltrattanti di Ferrara,CENTRO DI ASCOLTO PER UOMINI MALTRATTANTI DI FERRARA,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti","Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Associazionismo,Ferrara,Ferrara,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,attore|firmatario
029_0012,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Comitato Regionale,Comitato Regionale,COMITATO REGIONALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Empoli,Firenze,Toscana,json,valido_localizzato,,0,0,0,,Organo di governance Rete Codice Rosa,91050420487,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,
016_0008,08_2406_rta_08_241015092005_4166---DG216-2024.txt,Confapi Piacenza,Confapi Piacenza,CONFAPI PIACENZA,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,,none,generico,soggetto_proponente|attore,1,0,1,,,,1,08_2406_rta_08_241015092005_4166---DG216-2024.txt,attore|soggetto_proponente
008_0014,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,Confartigianato Imprese di Bologna e Imola,Confartigianato Imprese di Bologna e Imola,CONFARTIGIANATO IMPRESE DI BOLOGNA E IMOLA,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,,none,generico,firmatario|soggetto_proponente|attore,1,1,1,,,,1,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,attore|firmatario|soggetto_proponente
008_0015,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,Confcommercio ASCOM Bologna,Confcommercio ASCOM Bologna,CONFCOMMERCIO ASCOM BOLOGNA,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,Bologna,Bologna,Emilia-Romagna,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,1,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,attore|firmatario|soggetto_proponente
005_0094,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Confcommercio Ascom Bologna,Confcommercio Ascom Bologna,CONFCOMMERCIO ASCOM BOLOGNA,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,,none,generico,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
016_0010,08_2406_rta_08_241015092005_4166---DG216-2024.txt,Confcommercio Piacenza,Confcommercio Piacenza,CONFCOMMERCIO PIACENZA,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,,none,generico,soggetto_proponente|attore,1,0,1,,,,1,08_2406_rta_08_241015092005_4166---DG216-2024.txt,attore|soggetto_proponente
023_0041,09_GROSSETO 2022 fpdf.txt,Confesercenti,Confesercenti,CONFESERCENTI,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,Toscana,nome,valido_localizzato,,0,0,0,,citato tra i soggetti dei precedenti protocolli,,1,09_GROSSETO 2022 fpdf.txt,
008_0016,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,Confesercenti Bologna,Confesercenti Bologna,CONFESERCENTI BOLOGNA,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,Bologna,Bologna,Emilia-Romagna,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,1,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,attore|firmatario|soggetto_proponente
016_0011,08_2406_rta_08_241015092005_4166---DG216-2024.txt,Confesercenti Piacenza,Confesercenti Piacenza,CONFESERCENTI PIACENZA,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,,none,generico,soggetto_proponente|attore,1,0,1,,,,1,08_2406_rta_08_241015092005_4166---DG216-2024.txt,attore|soggetto_proponente
008_0017,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,"Confindustria Emilia Area Centro: le imprese di Bologna, Ferrara e Modena","Confindustria Emilia Area Centro: le imprese di Bologna, Ferrara e Modena","CONFINDUSTRIA EMILIA AREA CENTRO: LE IMPRESE DI BOLOGNA, FERRARA E MODENA",Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,,none,generico,firmatario|soggetto_proponente|attore,1,1,1,,,,1,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,attore|firmatario|soggetto_proponente
016_0007,08_2406_rta_08_241015092005_4166---DG216-2024.txt,Confindustria Piacenza,Confindustria Piacenza,CONFINDUSTRIA PIACENZA,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,,none,generico,soggetto_proponente|attore,1,0,1,,,,1,08_2406_rta_08_241015092005_4166---DG216-2024.txt,attore|soggetto_proponente
010_0025,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,Coop.va Sociale Librazione,Coop.va Sociale Librazione,COOP.VA SOCIALE LIBRAZIONE,Ente terzo settore - ETS (iscritto al RUNTS),Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,,,,none,valido_non_localizzato,attore,1,0,0,,gestione Centro Donna del Comune di Cesena,,1,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,attore
007_0029,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Cooperativa Girogirotondo,Cooperativa Girogirotondo,COOPERATIVA GIROGIROTONDO,Ente terzo settore - ETS (iscritto al RUNTS),Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,,,,none,valido_non_localizzato,attore,1,0,0,,Co-gestione Sportello Antiviolenza Iris (Comacchio),,1,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,attore
016_0004,08_2406_rta_08_241015092005_4166---DG216-2024.txt,Coordinamento Donne CGIL Piacenza,Coordinamento Donne CGIL Piacenza,COORDINAMENTO DONNE CGIL PIACENZA,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,,none,generico,soggetto_proponente|attore,1,0,1,,,,1,08_2406_rta_08_241015092005_4166---DG216-2024.txt,attore|soggetto_proponente
016_0006,08_2406_rta_08_241015092005_4166---DG216-2024.txt,Coordinamento Donne UIL Emilia Romagna sede di Piacenza,Coordinamento Donne UIL Emilia Romagna sede di Piacenza,COORDINAMENTO DONNE UIL EMILIA ROMAGNA SEDE DI PIACENZA,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,Piacenza,Piacenza,Emilia-Romagna,json,valido_localizzato,soggetto_proponente|attore,1,0,1,,,,1,08_2406_rta_08_241015092005_4166---DG216-2024.txt,attore|soggetto_proponente
016_0005,08_2406_rta_08_241015092005_4166---DG216-2024.txt,Coordinamento Pari Opportunità CISL Parma Piacenza,Coordinamento Pari Opportunita CISL Parma Piacenza,COORDINAMENTO PARI OPPORTUNITA CISL PARMA PIACENZA,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,,none,generico,soggetto_proponente|attore,1,0,1,,,,1,08_2406_rta_08_241015092005_4166---DG216-2024.txt,attore|soggetto_proponente
009_0040,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Di.Re - Donne in Rete contro la violenza,Di.Re - Donne in Rete contro la violenza,DI.RE - DONNE IN RETE CONTRO LA VIOLENZA,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,Associazionismo,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,
002_0011,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Dono Societa cooperativa sociale,Dono Società cooperativa sociale,DONO SOCIETA COOPERATIVA SOCIALE,IMPRESE SOCIALI,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Genova,Genova,Liguria,json,valido_localizzato,,0,0,0,,,03791900107,1,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,
023_0042,09_GROSSETO 2022 fpdf.txt,Federalberghi,Federalberghi,FEDERALBERGHI,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,Toscana,nome,valido_localizzato,,0,0,0,,citato tra i soggetti dei precedenti protocolli,,1,09_GROSSETO 2022 fpdf.txt,
006_0021,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Federfarma Ferrara,Federfarma Ferrara,FEDERFARMA FERRARA,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,Ferrara,Ferrara,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,attore|firmatario
002_0005,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Fondazione Auxilium,Fondazione Auxilium,FONDAZIONE AUXILIUM,IMPRESE SOCIALI,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Genova,Genova,Liguria,json,valido_localizzato,firmatario|attore,1,1,0,,"Sede amministrativa: Via P. Bozzano 12, cap. 16143",01705670089,1,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,attore|firmatario
011_0012,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Forum Donne Giuriste di Reggio Emilia,Forum Donne Giuriste di Reggio Emilia,FORUM DONNE GIURISTE DI REGGIO EMILIA,Ente terzo settore - ETS (iscritto al RUNTS),Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Reggio Emilia,,,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,Firmatario del protocollo,,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,attore|firmatario|soggetto_proponente
002_0007,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Il Biscione Societa Cooperativa Sociale,Il Biscione Società Cooperativa Sociale,IL BISCIONE SOCIETA COOPERATIVA SOCIALE,IMPRESE SOCIALI,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Genova,Genova,Liguria,json,valido_localizzato,firmatario|attore,1,1,0,,,95003340106,1,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,attore|firmatario
002_0008,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Il Cesto Onlus Cooperativa Sociale,Il Cesto Onlus Cooperativa Sociale,IL CESTO ONLUS COOPERATIVA SOCIALE,ORGANIZZAZIONI DI VOLONTARIATO,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Genova,Genova,Liguria,json,valido_localizzato,firmatario|attore,1,1,0,,,02655000996,1,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,attore|firmatario
024_0013,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Ippogrifo APS,Ippogrifo APS,IPPOGRIFO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Livorno,Livorno,Toscana,json,valido_localizzato,attore,1,0,0,,Centro antiviolenza e casa rifugio,00885860494,1,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,attore
017_0039,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,LDV Liberiamoci dalla Violenza,LDV Liberiamoci dalla Violenza,LDV LIBERIAMOCI DALLA VIOLENZA,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti","Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Associazionismo,,,,none,generico,attore,1,0,0,,,,1,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,attore
002_0009,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Lanza del Vasto Societa Cooperativa Sociale,Lanza del Vasto Società Cooperativa Sociale,LANZA DEL VASTO SOCIETA COOPERATIVA SOCIALE,IMPRESE SOCIALI,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Genova,Genova,Liguria,json,valido_localizzato,firmatario|attore,1,1,0,,,02764000101,1,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,attore|firmatario
016_0012,08_2406_rta_08_241015092005_4166---DG216-2024.txt,Legacoop Emilia Ovest Piacenza,Legacoop Emilia Ovest Piacenza,LEGACOOP EMILIA OVEST PIACENZA,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,,none,generico,soggetto_proponente|attore,1,0,1,,,,1,08_2406_rta_08_241015092005_4166---DG216-2024.txt,attore|soggetto_proponente
002_0010,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Liberitutti Societa Cooperativa Sociale,Liberitutti Società Cooperativa Sociale,LIBERITUTTI SOCIETA COOPERATIVA SOCIALE,Ente terzo settore - ETS (iscritto al RUNTS),Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Torino,Torino,Piemonte,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,attore|firmatario
026_0059,09_PISA PREF E PROV.txt,Nuovo Maschile. Uomini liberi dalla violenza,Nuovo Maschile. Uomini liberi dalla violenza,NUOVO MASCHILE. UOMINI LIBERI DALLA VIOLENZA,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti","Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Associazionismo,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,gestisce linea di ascolto e percorsi per uomini,,1,09_PISA PREF E PROV.txt,attore|firmatario
023_0031,09_GROSSETO 2022 fpdf.txt,Punto di Ascolto territoriale di Arcidosso,Punto di Ascolto territoriale di Arcidosso,PUNTO DI ASCOLTO TERRITORIALE DI ARCIDOSSO,Centri/Sportelli di ascolto,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Arcidosso,Grosseto,Toscana,json,valido_localizzato,attore,1,0,0,,Articolazione di Olympia de Gouges,,1,09_GROSSETO 2022 fpdf.txt,attore
023_0033,09_GROSSETO 2022 fpdf.txt,Punto di Ascolto territoriale di Capalbio,Punto di Ascolto territoriale di Capalbio,PUNTO DI ASCOLTO TERRITORIALE DI CAPALBIO,Centri/Sportelli di ascolto,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Capalbio,Grosseto,Toscana,json,valido_localizzato,attore,1,0,0,,Articolazione di Olympia de Gouges,,1,09_GROSSETO 2022 fpdf.txt,attore
023_0030,09_GROSSETO 2022 fpdf.txt,Punto di Ascolto territoriale di Follonica,Punto di Ascolto territoriale di Follonica,PUNTO DI ASCOLTO TERRITORIALE DI FOLLONICA,Centri/Sportelli di ascolto,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Follonica,Grosseto,Toscana,json,valido_localizzato,attore,1,0,0,,Articolazione di Olympia de Gouges,,1,09_GROSSETO 2022 fpdf.txt,attore
023_0032,09_GROSSETO 2022 fpdf.txt,Punto di Ascolto territoriale di Manciano,Punto di Ascolto territoriale di Manciano,PUNTO DI ASCOLTO TERRITORIALE DI MANCIANO,Centri/Sportelli di ascolto,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Manciano,Grosseto,Toscana,json,valido_localizzato,attore,1,0,0,,Articolazione di Olympia de Gouges,,1,09_GROSSETO 2022 fpdf.txt,attore
023_0029,09_GROSSETO 2022 fpdf.txt,Punto di ascolto territoriale di Grosseto,Punto di ascolto territoriale di Grosseto,PUNTO DI ASCOLTO TERRITORIALE DI GROSSETO,Centri/Sportelli di ascolto,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,Grosseto,Grosseto,Toscana,json,valido_localizzato,attore,1,0,0,,Articolazione di Tutto é vita — Elisabetta Fiorilli,,1,09_GROSSETO 2022 fpdf.txt,attore
005_0063,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,SICET,SICET,SICET,Sindacati/Associazioni di categoria,Sindacati/Associazioni di categoria,Associazionismo,,,,none,generico,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
